,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
1532,5,"01 7, 2014",A8O8V216L66BJ,B000GCVVWI,"very light, easy to use.  Not too much.  Leaves hair shiny and light. don't need a lot of words words words to fill fill fill the space.",1389052800,0,0,0,0,1
7158,5,"10 11, 2010",AOEUN9718KVRD,B000MQULUG,"This body butter is rich, leaves skin nourished but not greasy. I like the ingredients and just LOVE the scent-rich and warm, and fresh at the same time.",1286755200,0,0,0,0,1
3038,5,"04 30, 2016",A1R7TTGL0FLO3R,B0012Y0ZG2,Excellent product,1461974400,0,0,0,0,1
2720,4,"10 9, 2015",A30VYJQW4XWDQ6,B0011FYB5I,Works good with exercise.,1444348800,0,0,0,1,0
5592,4,"05 8, 2015",A1QBOC76MIOJYP,B00QHX7NT0,"I love all the Bliss Fatgirlslim products I have ever bought or tried. Fatgirlsleep is by far my fave product of the line and one of my most favorite body products, period - it is the best. This product here, Hide and Glow Sleek is ok. As a self tanner, it is a great product. it goes on surprisingly even, dries super fast and has no scent at all that I could smell. It reminds me of a light airbrush spray, so it is very easy to work with and get nice, even color. I am very pale and I got the medium to deep shade and it does not look orange at all. I am sure if you spray it too heavily, too quickly, it might, but I ended up with  very nice color and not very dark at all - I didn't want anything too drastic. It gave me just the right amount of color to take away the paleness. I love self  tanning products since I am so fair skinned, but it is hard to find many that work well and not look fake or orange or too dark. It takes me awhile to build up a natural tan, so I always start the season with self tanners. As just a tanner, I like this one since the color is nice, even, and you don't even have to use your hands to apply it. You could just spray and go.

The directions state to spray even strokes down the leg, but I didn't really go in straight lines like that. It is a very fine spray, so it applies very nicely and lightly, so you can build up the color if you want. Once I spray an area, I kinda give it a once over with my hand to smooth and/or blend it and it already feels dry and doesn't even need any blending. It has a very faint shimmer to it, which is what helps the ""sleek"" effect. The light reflects off those particles and helps to hide imperfections - like an optical illusion. I am not one for shimmery or glittery body products, but this is very minimal and I don't mind it at all.

As for the firming aspect, I don't think it is as good as the original Fatgirlslim cream or Fatgirlsleep (sleep version is fabulous, im telling you!) but it does make your skin feel smooth. I don't think it has the tightening effect that the creams do. It may be hard to deliver in a spray like this, especially if you use it lightly. Overall, though, I do like it and I will continue to use it. If I notice any further tightening effects as more time passes, I will update my review. With the Bliss creams, it is immediate so I expected the same with this spray.

As a tanner, I'd give it 5 stars
As a slimming/tightening/firming product, I'd give it 3 to 4-ish stars so far. The effects of the shimmer reducing the appearance of cellulite and dimples allows for the rating to be closer to 4 stars.

If you really want to feel your skin tighter and lose the appearance of dimples, try Fatgirlslim or Fatgirlsleep. Your skin will say thank you!!",1431043200,0,0,0,1,0
5798,4,"09 29, 2017",AT53ZTTO707MB,B00W259T7G,"I have another brand of bar soap with a much more potent patchouli fragrance.  I had hoped that I would be able to bury my nose in this bar from Pre de Provence and imagine that I had just opened a bottle of patchouli essential oil.  No, no, it did not happen.  While it is a lovely fragrance, it is somewhat meek and mild.  Maybe that is what you are looking for, but I wanted deep, true, powerful patchouli.

With this bar from Pre de Provence I do get rich, smoothing and soothing moisturizing.  It was opportune that I had recently purchased two bars of soap from Plantlife, patchouli and sandalwood.  Oh, my!  Those fragrances are potent and wonderful!  Way more so than those from Pre de Provence.  Having the two patchouli bars at the same time allowed me to see the moisturizing qualities of both soaps.  The Plantlife dried my skin.  This Pre de Provence always left my skin soft and supple.  It was a BIG difference; so easy to see when I had the two together.

So, when it comes to the patchouli and the sandalwood soaps, which one you would like better depends on what you are looking for in a soap:  True potent fragrance or moisturizing luxury.  For me it boils down to my skin's needs in the cooler, drier months, and that means I go with the Pre de Provence.

If you do want to try the Plantlife patchouli, this is it:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Patchouli-100-Pure-amp-Natural-Aromatherapy-Herbal-Soap-4-oz-113g/dp/B000146LKS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Patchouli 100% Pure & Natural Aromatherapy Herbal Soap- 4 oz (113g)</a>.  Maybe you might be interested in an Italian bar soap put out by Pre de Provence.  It has a mix of patchouli and rosewood and bergamot:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Via-Mercato-Italian-Soap-Bar-200g-No-1-Patchouli-and-Rosewood/dp/B01JPVO2DA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Via Mercato Italian Soap Bar (200g), No. 1 - Patchouli and Rosewood</a>.  It has a lovely, intriguing and subtle fragrance.

A word on the size of this bar:  I have long fingers, so this large 250g size is not awkward in my hand.  But I can easily see that it might be a problem for smaller hands.  There is patchouli in the 200g size, but not the 150g.  Here is the link:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Pre-de-Provence-Shea-Butter-Enriched-Artisanal-French-Soap-Bar-200-g-Traditional-Fragrance-Patchouli/dp/B000HLEY68/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Pre de Provence Shea Butter Enriched Artisanal French Soap Bar (200 g), Traditional Fragrance - Patchouli</a>.",1506643200,0,0,0,1,0
8195,1,"08 7, 2015",A27L93REBRTDAN,B00SLKFGKU,Way too small to see that it's a monkey,1438905600,1,0,0,0,0
4101,5,"04 11, 2016",A2PCUZU2NUV72W,B001OHV1H4,I have used this product for years and love it.,1460332800,0,0,0,0,1
6866,5,"10 28, 2017",A784II17GB3ZH,B01DKI8S1Q,Beautiful it's worth the wait,1509148800,0,0,0,0,1
81,5,"04 7, 2018",A2813CU4C11BIE,B00006L9LC,"Been looking for good shampoo that would work with my dry hair for a long time. Tried a lot of options. This is the one. Hair feels as clean as possible after use. Also, deals with dandruff problem easily. No more snowy shoulders.",1523059200,0,0,0,0,1
974,5,"02 15, 2014",A1S44RIBM0ZD9U,B0009RF9DW,"I purchased this lotion in December 2013 while Christmas shopping.  I fell in love with it right away.  This is the nicest scented body lotion I've found in many years.  I absolutely adore it.  I let a female friend of mine try it but told her up front not to ask for it because it's one item I would not be giving away.  I am trying to use it sparingly so as not to use it up too quickly.  Sadly, I returned to the store that I purchased it from but they did not have anymore.  Each time I visit that store, I always check to see if more of this wonderful lotion has come in, but so far, it hasn't.  The price in the store was much less than what it is being sold for on Amazon.com.  I will continue to check the store to see if more comes in, but will keep in mind that I can order it on Amazon, although it will cost more.  I would love to make this a regular part of my beauty regime.",1392422400,0,0,0,0,1
2823,5,"09 4, 2017",A1O7LQP26XE36M,B0012Y0ZG2,Nice!!,1504483200,0,0,0,0,1
1397,5,"03 10, 2014",A3R33QRJ8AC767,B000FI4S1E,"I love this hard to find lotion/fragrance, as well as the feel of the lotion.  A little goes a long way.  The Amazon price is a great value. The product arrived quickly and in perfect condition.",1394409600,0,0,0,0,1
917,5,"11 21, 2014",AMUVF6UQZ6UCO,B0009RF9DW,This body wash is so concentrated and fragrant. It lathers beautifully and moisturizes.,1416528000,0,0,0,0,1
7951,5,"04 2, 2016",A26OL1GCY87D78,B00M3X3ILU,Comparable to original beauty blenders! Really! I was surprised at how it easily blended all of my foundations and contour kits.,1459555200,0,0,0,0,1
1825,5,"12 5, 2017",A24XAYKFM8XZTR,B000URXP6E,Best perfume smell and products,1512432000,0,0,0,0,1
8974,4,"06 14, 2017",A2CZ79IKGKL8UZ,B01ETZ3V6G,"Lovely foam pump, really nice and gentle but still cleansing",1497398400,0,0,0,1,0
7862,5,"05 28, 2016",A1Z87568YN4T30,B00JM866YK,I really love this shampoo.  It only takes a small amount and it always leaves my hair looking healthy and clean.,1464393600,0,0,0,0,1
1286,5,"06 30, 2015",AR7EOI1I0D7Q7,B000FI4S1E,Love this fragrance.,1435622400,0,0,0,0,1
1649,5,"06 25, 2015",A1B3GHPYSXJMY4,B000LCETUO,Excellent,1435190400,0,0,0,0,1
6775,5,"07 13, 2016",A1R1RN9N2EUPRZ,B01C6MXG8M,"I love the nature of these sponges and I feel clean after showering. They last forever, you can wash them in a laundry bag for undies.",1468368000,0,0,0,0,1
6818,5,"01 14, 2014",A2Q2V2KMKOQDI0,B01CX5KCIE,finally a product that works exactly as demonstrated in the video. Great product gives you the desired look and lasts all day. I highly recommend.,1389657600,0,0,0,0,1
3142,5,"11 17, 2015",AH95EJ2HK06Q2,B0012Y0ZG2,"I love this scent, and it's no longer being made.
I'm always on the hunt for ""something like it.""
It reminds me of the 70's fragrance, ""Golden Autumn"", also not being made any more.
Today's scents hit my nose in the wrong way, they are either too ""piquant"" with heavy tones of freesia, or too much like bubble gum.
I spent the money and bought Channel No. 5 thinking, I'd just sort ""move up"", and while it smell great at first blush, it turns into just a baby powder smell on me. I can get baby powder for a lot less.
If the fragrance gods are listening, please recreate this or something like it! I always get compliments on it.",1447718400,0,0,0,0,1
7255,5,"06 15, 2010",A3FKGKUCI3DG9U,B00189XUBI,"Tom's of Maine Toothpaste

Tom's is a small company, employing fewer than two hundred people.  It was founded in 1970 and then purchased by Colgate in 2006.  Fortunately, Colgate has left Tom's alone to manage their business according to their original principles.

Tom's makes natural products.  The toothpaste contains no sugar, sweeteners, or artificial flavoring.  By contrast, I looked at a tube of Colgate toothpaste that I have on the shelf.  It contains ""flavor,"" whatever that is, ""saccharine,"" and ""propylene glycol.""  The last ingredient is a less-toxic form of anti-freeze.  One advantage of Tom's toothpaste is that we do not have to worry about ingesting poisons when we use it.

I have been using Tom's for years.  The toothpaste comes in many flavors.  On Amazon, you can find&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Peppermint/dp/B001EJOQAG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Peppermint</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Spearmint/dp/B001EJOPJS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Spearmint</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Fennel/dp/B0000532QH/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Fennel</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Orange-Mango/dp/B001EJOQGK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Orange-Mango</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Cinnamint/dp/B001EJOPUC/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Cinnamint</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Wintermint/dp/B000MANVT0/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Wintermint</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Apricot/dp/B001EJOR14/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Apricot</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Soothing-Mint/dp/B002K8QUBS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Soothing Mint</a>,<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/True-Mint/dp/B002K8QUD6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">True Mint</a>, and&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Gingermint/dp/B0000532QK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Gingermint</a>, among others.  I prefer the Peppermint flavor, which is refreshing, but not overwhelming.  The toothpaste is available in sizes from 1 ounce to 6 ounces.

I do not exactly live in a wilderness area, but my local stores no longer carry Tom's.  Fortunately, it can be found on Amazon and other web sites.  The prices do vary from vendor to vendor, so check for the best price.",1276560000,0,0,0,0,1
6118,5,"10 19, 2016",A3IJ07YB9C7UXV,B00YQBYO1K,I loved this product so much I purchased it again!,1476835200,0,0,0,0,1
2730,5,"05 14, 2018",A2SH5YH74O245M,B0012Y0ZG2,"Works perfect for any type of hair. Dry, greasy or any other. My whole family is happy with results",1526256000,0,0,0,0,1
3582,5,"02 18, 2013",A18KOO6VMJJ70S,B0012Y0ZG2,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.,1361145600,0,0,0,0,1
8427,3,"11 29, 2016",A3MPKRB89YR7DJ,B011773RYA,it does what it says but i don't like the smell it has,1480377600,0,0,1,0,0
1120,4,"01 3, 2008",A6FIAB28IS79,B000FEGUIW,"This is a pretty glamorous shaver, but as I write, Amazon has it priced 20-30% higher than the more ""efficient and advanced""  Norelco 7240XL.  Not that this one is expensive, but the 7240XL is an outstanding deal at present.  Basically, the differences are purely external and cosmetic.  The 7140 is blue, the 7240 is grey; the 7140 has a catch-as-catch-can grip, the 7240 has an ergonomic pistol grip.  If you're Hopalong Cassidy, the 7140 designer blue is your defense against the enemy of errant forestry; if you're Neal Cassady, the 7240 is your ""Further"" for flying across the free and flagrant fields of stubble and heath.

[Footnote to the grandchildren of the boomers: ""Further"" was the psychedelic school bus Ken Kesey created for Neal Cassady's travels, celebrated by Tom Wolfe in ""The Electric Kool-Aid Acid Test"" (like Norelco electric shavers, still selling quite briskly on Amazon after all these years.  Moreover, unlike the hippies of the sixties, the Beatnik generation from whence Cassady came actually shaved!).  Hopalong Cassidy (aka William Boyd), on the other hand, was a screen cowboy--a contemporary of Roy Rogers and Gene Autry, distinguished from them by his white hair matched to his white horse (whereas Trigger and Champion were colored).  Also, unlike Roy and Gene, Hopalong didn't sing.]",1199318400,0,0,0,1,0
6311,5,"10 14, 2016",A2YKXSS79L6F2Q,B015DZXQKC,good,1476403200,0,0,0,0,1
3598,5,"06 8, 2011",A1EMZLER8HYFXU,B0012Y0ZG2,"After being curious about the Philosophy line of products, I decided to try them.  Grace was my mother's name, so what better way of being introduced to a new product?  The smell is heavenly, not overpowering. Scent lasts so long. Leaves skin refreshed and smooth. Can't wait to try more in the Philosophy line of shower products.",1307491200,0,0,0,0,1
1095,5,"11 24, 2010",A1LINA8MCSONQL,B000DN7C1Y,"I have an expensive graveyard of lotions, salves, cremes and ointments that have all promised to improve my dry hands.  Most absorbed well but didn't do anything to improve the condition of my hands (or feet).  Others were so incredibly greasy that I had to wipe my hands off with a towel or tissue afterward because the lotion never absorbed, or wash my hands multiple times to get rid of the horrible slick.

This is literally the FIRST product where I have seen an immediate improvement in the condition of my hands, especially the cuticles.  I have to wash my hands often, so the end result is a lot of hang nails and dry, cracked skin.  I began using this after purchasing a sampler kit at a local Whole Foods.  Within a week of using twice a day, I can't believe the change in my hands!  Even my feet are soft, and I'm the kind of person that goes barefoot whenever possible (women's dress shoes are MURDER).

The scent is fantastic and well suited for pretty much any environment. I have the lavender now and just ordered more. It works well as a lip balm, too.  As winter sets in, I hope to see this same level of skin protection continue.",1290556800,0,0,0,0,1
967,5,"03 18, 2014",A3B9T1GXSEVIWM,B0009RF9DW,"Love the way Old Spice High Endurance Body Wash, Pure Sport smells. Gets you clean, classic product that is very effective",1395100800,0,0,0,0,1
3977,5,"02 15, 2017",A14R11HV2H7AVW,B001OHV1H4,Also a very good product,1487116800,0,0,0,0,1
9054,5,"11 5, 2017",A2T9M1Y86TI59R,B01H66TI9E,"This little brush is a must-have tool for when you're traveling or on-the-go! It's the perfect size for a travel bag, plus it has a convenient mirror on the back. The quality and design of the brush is great and it's friendly for all hair types. This brush is a great detangler and plus it looks really cool! I keep it in my purse!",1509840000,0,0,0,0,1
2474,5,"01 12, 2014",A149WHPACMTSLO,B000URXP6E,"It was what my 16 year old grandson wanted,because he can not fine it in the stores. Please bring it
back to walmart.",1389484800,0,0,0,0,1
7822,5,"05 15, 2014",A3TG7B7FLB8E12,B00ITXFKB4,"I have a dead tooth, I use this to check that same tooth every time I bleached it and this tint board really helps and you can easily see how far you're come stain wise.",1400112000,0,0,0,0,1
1870,5,"04 15, 2017",A8N02S3VNT60S,B000URXP6E,great buy,1492214400,0,0,0,0,1
6169,5,"03 15, 2016",A1GKX91JQFP1K0,B0113JFW9U,Really good! my face is so much better. The medium and large are more appropriate for mix black people like me. I always wanted a nose job but now I am happy to have found a alternative.,1458000000,0,0,0,0,1
8403,5,"02 16, 2017",A2E3YYK70W49NO,B010KGN438,"Love the scent, great deal for the price, large bottle",1487203200,0,0,0,0,1
7702,5,"08 5, 2015",A2ZJZGD7G8SP5L,B00GEH4WFM,awesome color :),1438732800,0,0,0,0,1
716,5,"12 13, 2017",A1PWYEL1R4LMAQ,B0009RF9DW,Ideal for the guesthouse.,1513123200,0,0,0,0,1
5673,5,"02 25, 2015",A1E5TS4G2REL77,B00T83843U,"Vitamin C Serum and Phytoceramides - my favorite skin combo! I have been getting a lot of compliments on my skin lately and it's all thanks to these products! I don't think I'll ever give this combo up, as it has truly helped with my issues regarding skin dryness. It's well priced and most importantly, it delivers the results that it guarantees to give. This winter has been tremendously harsh on my skin and I don't know what I would have done, without these products. Go check it out - it's worth all the hype!

I received one or more of the products mentioned above for review purposes. Regardless, I only recommend products or services I use personally and believe will be good for others. Im just a regular consumer and I appreciate reading and giving honest feedback about products that regular people like me use on a daily basis or consider buying. My views and opinions are from a customer/end users standpoint.",1424822400,0,0,0,0,1
636,2,"04 20, 2012",ARYSDAZNRXN6G,B00021DJ32,"Why do they call this 'orgasm'? Because all you see are sparkles??? ugh.

I am very pale, and have auburn/reddish hair. This color SHOULD in theory look pretty spiffy on me, but I can't get past the fact that it looks like a GLITTERBOMB exploded on my face. What the ..>?!?!?!?!? And easy to overdo? Yes indeed! This blush is very very silky and soft; use a light hand. You can always add more but woe be to anyone who overapplies it. You'll look like a feverish clown!

For us (ahem) older ladies, try the Deep Throat. Pretty much the same color, without the glitty garbage all over every pore on your face!

UPDATE: I have the Orgasm/Laguna duo (reviews and photos and comparisons to other products coming soon) and it has been sitting ever since my horrifying discovery out in daylight, that there were glitter bits on my face from using the Orgasm blush. I have since discovered---your brush makes a LOT of difference. I switched to a very fluffy Real Techniques brush instead of my usual blush brush; it deposited gentle color and the glitter was very iffy. (As in, you couldn't really see obvious glitter but if you were verycloselikethis you could see tiny bits) I have revised my review a little bit. Still giving the advice that it's easy to overapply and, this color is sure not for everyone, but I don't want to shoot it with a silver bullet any more. If your skin has any tendency towards redness at all, I implore you to do a test run with this before you count on it looking good for any important (or public) event! I practically have to get microscopic amounts of this on the brush or it's too much for me, and does nothing positive to enhance my complexion. Pretend it's poisonous if you put on more than three nanospecks of it, that will help :-)",1334880000,0,1,0,0,0
3551,5,"05 19, 2013",ADEFD8L3I7YFR,B0012Y0ZG2,"The scent is very unique and luxurious. Very Euro...it combines the cleanness of modern scents with something ancient. I bought it for my husband, but i secretly love it for myself. I wish I had the cologne, but it cant be shipped to my FPO address.",1368921600,0,0,0,0,1
6967,5,"07 20, 2017",A2K4HN6EECBNR3,B01E7UKR38,"This entrancing essie gel couture nail polish + top coat kit in ""V.I.Please"" + top coat is a deep, rich, berry color with a clear gel top coat (in the white bottle).This color is trendy right now and will be great for the upcoming seasons as well. I love it!
I have never tried essie before (I guess I am late to the game, as essie is very popular). I think that the easy application, the quick drying, and the durable topcoat are exceptional. The many colors you can choose from are wonderful too. I can't wait to try essie on my toes as well as my nails, too!",1500508800,0,0,0,0,1
2471,5,"01 27, 2014",A265U4400IMZN4,B000URXP6E,"Great buy
Product works very wel;l.  Leaves skin smooth and soft
If you use Estee Lauder products,  Amnazon is great place to save money on them",1390780800,0,0,0,0,1
8904,5,"08 23, 2018",AUX122XW8ONG6,B01DLR9IDI,I absolutely love this eye gel.,1534982400,0,0,0,0,1
1536,5,"03 13, 2011",ABLOQZIL42W7I,B000GGFZLC,"As a dentist, I have seen over and over again the destructive results of not flossing one's teeth. The unfortunate result of such neglect is the rapid development of cavities between the teeth (especially in kids), and inevitable gum disease in adults, which can lead to eventual tooth loss.  Gum disease almost always starts in-between the teeth, and the only way to clean the germs that cause gum disease and cavities between the teeth is with floss.  Mechanical scrubbing with floss is the key, and all the daily brushings and rinsings will not remove the in-between stubborn plaque below the gumline and at the contact point of the teeth. The bottom line is that we need to floss our teeth if we want to keep them for a lifetime.

Reach floss is thicker than the average floss. It will be more difficult to pass between teeth, but I like it because I find that it cleans my teeth better than the smaller diameter floss. This is a personal preference not based on any clinical data. Reach floss is not for everyone. Those with tight contacts will have trouble with Reach floss. This floss is waxed (easier to slide between teeth), and is unflavored.

If one's fingers get sore from flossing, there are various floss forks that one can load with this floss.  Using a floss fork is very effective and handy, as one does not have to get fingers in the mouth. Here is a good one I recommend:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Flossaid-Dental-Floss-Holder-ONE/dp/B000LC22R6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Flossaid Dental Floss Holder **ONE**</a>

Floss each tooth contact with a gentle insertion of the floss between the teeth.  Gently scrub each tooth up and down and make sure to go under the gumline (as this is where gum disease germs get their start).  After flossing, it is a great time to brush.  Always use a fluoridated toothpaste for maximum protection of the teeth (fluoride makes the enamel crystal more resistant to acid destruction).

konedog",1299974400,0,0,0,0,1
5452,5,"11 21, 2014",A1EVV74UQYVKRY,B00NO3KZMS,"What I really like about this is that you have complete control of the temperature. It is clearly displayed on the LCD display on top and the controls for heating up (or making it cooler) are on the top and not tucked into the iron. It heats up really quickly and the ceramic plates are big enough to get the job done quickly. And I like that the ceramic plates have give to them so they move up and down as you put more hair inside. It seems to help with a better connection with the hair.

My daughter has used this for awhile now (she's only 10) and has had no trouble. When I've used it on her, it was easy to hold and worked fast. A sample was provided for review.",1416528000,0,0,0,0,1
4409,4,"05 27, 2009",A2JMJVNTBL7K7E,B001UQ70NS,"I never knew Panasonic made such a wonderful shaver until I searched for a hand winding shaver so batter/charger power wouldn't be an issue (that would be a true travel shaver if you had to go camping in the woods for 5 days and you forgot to charge it or bought batteries for it.)

I leave this shaver in my car because some times I would be in a hurry and forget to shave in the morning before I get to work.  It is a very nicely made shaver.  As much as I don't like buying things that are made in China, this one is not bad because of its Panasonic brand.  I am glad I bought the silver even though it cost nearly double compared to the black one.  I wish it had a charger (hence the 4 stars) but I guess you can always buy AA batteries if you really had an emergency.
The case is nicely polished like a space pod.  It gives a very close shave.
What I also don't like about is the noise.  It is quite loud (compared to my other bigger Norelco.)
But for $25, this is way beyond a budget shaver.  If you are looking for a travel shaver or something to put in your car, look no further.
A plus is that it is a wet/dry shaver. You can shave in the shower if you want to.",1243382400,0,0,0,1,0
7270,5,"04 1, 2009",A2R1HUYHXV7H18,B001W7OG1Y,"I really like this gum.  It is strongly flavored at first - a good bit to me like a watermelon Jolly Rancher - and the flavor lasts very well.  It has these little tiny beads in it that keep the flavor going, and help to hydrate your mouth.  One piece is enough of this gum.  Other brands I often chew two or three.",1238544000,0,0,0,0,1
8809,5,"03 14, 2016",A152C9DCMDC21C,B01B7ADYBS,"In the last couple of weeks, I have been in the hunt for a good hand cream. I realized that I take care of my face and body skin but I tend to neglect my hands. I tend to use whatever is at hand. I recently had the chance to try this Nourishing Hand Cream by Skinfood.

FIRST IMPRESSION: 

It comes in a simple squeeze tube. The product comes out easily and it is easy to apply. It has a medium and creamy texture. I feels like a whipped cream. It has a natural scent. I can smell the natural scents of the ingredients such as Aloe Vera, Avocado oil and Manuka Honey. It is not very strong. The application is really nice and it leaves the skin refresh, smooth and soft.

PERFORMANCE:

This hand cream stands out from the few other hand creams that I have tried. From the texture to the finish of the cream. Usually the texture of the other creams are light or runny but in this one is more concentrated. A little bit goes a long way and my hands stay hydrated for longer. The finish is not greasy or tacky like other hand creams. The fisnish is smooth and soft. It does not feel or look oily.

I applied the cream to one side of my hands and the other side with another moisturizer. I asked my family to tell me if them could feel a difference. They told me that they prefer the side with the Skinfood - Nourishing Hand Cream.

In addition, I am really glad that this cream contains many natural ingredients that I have used in the past and I love such as Aloe Vera, Avocado Oil and Manuka Honey.

Apply this every morning and night. My hands have been loving the treatment during the cold days and I keep this with me at all times. Since I use it religiously, I have not experience any cracking or dry skin.

SUMMARY
LIKES:

 -  Natural ingredients
 -  Key ingredients: Aloe Vera, Avocado Oil and Manuka Honey
 -  Cruelty Free
 -  It does not contain Parabens
 -  It hydrates the skin
 -  It is not greasy
 -  It smooths and softens the skin

DISLIKES:

 -  It is on the pricey side

OVERALL ASSESSMENT:

Price Point: 

Quality/Durability: 

Need: 

Recommendation: 

****FTC - I received a discount for this product in exchanged for my honest and unbiased review. Compensation of any kind is never accepted in exchange for a positive review. All opinions expressed are my own based on my experience with the product and not edited by any companies mentioned. This is just my opinion, your experience with this product might be different. I will recommend only the products that I or my family will use. I am disclosing this in accordance with the Federal Trade Commission guidelines concerning the use of endorsements and testimonials in advertising.

If my review was helpful to you, please let me know your thoughts.",1457913600,0,0,0,0,1
8837,4,"06 6, 2016",A10PKL0Z2UIJ4B,B01C4LDXX8,"This just completes the whole at home spa experience and atmosphere, I like to take a nice relaxing bath and just put these over my eyes, I sit there for about 20-30 minutes just relaxing and taking some much needed time for myself.  I can only have the chance to do this about once a week so when I do I take full advantage.  After I am done with my bath, I feel so well rested and my eyes feel completely relaxed and not strained at all, with all the social media and tv and computer screen time my eyes endure it is nice to give them a break and just relax and close my eyes and feel the soothing and coolness that these eye masks provide.  Definitely a bonus to my relaxation time.  I received this product at a discount in exchange for an honest review. All opinions are my own and I do not have any connections with the seller, I also do not accept and gift cards or payments for my reviews. I represent giving the truth about the product and not sugar coating, whether it is a 5,4,3,2, or 1 star review. After using the product a while I may change my mind on the review and give a new rating or update the review giving more conclusive results. I do my best to give a thorough and honest review so if this has helped you in any way I would appreciate if you would click the helpful icon.",1465171200,0,0,0,1,0
4911,5,"01 15, 2015",A316658OMVTGJJ,B000FOI48G,Great!,1421280000,0,0,0,0,1
6741,5,"08 21, 2016",AYNTULRNAIPNY,B01BNEYGQU,"One of the things that we are working on with my grandson is to make sure he takes better care of his teeth.
Part one was a better toothbrush, part two was finding a toothpaste that he really likes and is willing to brush
the full two minutes with.

With this toothpaste he likes the taste and the texture and brushes the full two minutes, encouraged of course by his
Talking Teenaged Mutant Ninja Turtles toothbrush.
He doesn't like the minty toothpastes that the adults in the house prefer, but adores the fruity bubblegum flavor
of the Colgate Kids Maximum Cavity Protection.

Based on the changes in brushing behavior I have seen, I would recommend both this toothpaste and also
https://www.amazon.com/Colgate-Teenage-Turtles-Talking-Toothbrush/dp/B01613YHQC/ref=cm_rdp_product",1471737600,0,0,0,0,1
1310,5,"03 22, 2015",A1QQHWTPZYIXM3,B000FI4S1E,Sweet smelling bubbles and nourishing skin care!,1426982400,0,0,0,0,1
2357,5,"11 26, 2014",A3AE2ZLYWES45E,B000URXP6E,I have used this for years and absolutely love it.  Can't wait for it to be made available again as I am getting very low.,1416960000,0,0,0,0,1
4631,3,"01 5, 2016",A1XKQX71GJASJR,B005V3AUK6,"I guess I expected these to be bigger? They are tiny, about the size of a quarter. I have not tried them yet. I will update later.",1451952000,0,0,1,0,0
4492,4,"10 7, 2014",A3E5V5TSTAY3R9,B003I5SDJO,"For this price, this is a great turban to keep my hair out of my face when I'm showering or washing my face.  The elastic is good quality...and it fits my large head!  I recommend it.",1412640000,0,0,0,1,0
1771,5,"04 21, 2018",A1VN560NNZQIR0,B000URXP6E,Cleansing properties are above any praise! Suprised by how good an all-organic product can be. Hair feel amazing after use.,1524268800,0,0,0,0,1
2981,5,"07 21, 2016",A325V83PQAIH80,B0012Y0ZG2,Fantastic Product.  Been using it for years! You'll want to use it will the conditioner as well.,1469059200,0,0,0,0,1
1551,5,"07 18, 2015",ASE50ULTW9HFD,B000GLRREU,"I give this 5 stars!  My dentist told me to pick this up. Said its a great tool for my teeth. I love it. The pieces that come out from my teeth sometimes is astounding. Also, the power out of it, is also shocking. I haven't even put it on full force yet. I have been using it for about 2 weeks now & really love it. Highly recommended!",1437177600,0,0,0,0,1
8537,4,"07 28, 2017",A36FAB01ELPEWT,B015Y0KLJA,It small but a really cute color and it's not thin as I thought it would be.,1501200000,0,0,0,1,0
